id,context,question,answer_text,start_position
,"케라토사우루스는 뿔이 있는 도마뱀이라는 뜻으로, 콧등과 이마에 뿔이 달렸다 해서 붙여진 이름이다. 이 뿔은 그리 크지 않아 사냥을 하는 데 사용한 것 같지는 않고, 다만 암컷을 유혹하거나 서로 세력 다툼을 할 때 쓰였던 것으로 생각된다. 머리 무게가 다른 육식 공룡에 비해 무거운 것은 이 뿔 때문이다. 강한 턱과 나란히 나 있는 날카로운 이빨, 짧은 앞다리와 튼튼한 뒷다리 등 사냥하기에 좋은 체력 조건을 갖추고 있다. 여기에 앞다리에 있는 네 개의 발가락에는 날카로운 발톱이 달려 있어 그 위력을 과시한다. 이 공룡의 발자국 화석도 발견되었는데, 여러 마리의 발자국인 것으로 보아 무리 지어 사냥했던 것으로 보인다. 몹시 사나웠으며, 자기보다 몸집이 큰 공룡도 공격하여 잡아먹었다. 육식 공룡인 알로사우루스도 같은 시기, 같은 장소에서 살았는데, 둘은 먹이 때문에 싸웠을 것으로 짐작된다. 크기는 6m이고 육식성이다. 주로 북아메리카에서 발견되었으며 쥐라기 후기에 생존하였다.",케라토사우루스의 발견지역은 어디인가?,북아메리카,463
,"케라토사우루스는 뿔이 있는 도마뱀이라는 뜻으로, 콧등과 이마에 뿔이 달렸다 해서 붙여진 이름이다. 이 뿔은 그리 크지 않아 사냥을 하는 데 사용한 것 같지는 않고, 다만 암컷을 유혹하거나 서로 세력 다툼을 할 때 쓰였던 것으로 생각된다. 머리 무게가 다른 육식 공룡에 비해 무거운 것은 이 뿔 때문이다. 강한 턱과 나란히 나 있는 날카로운 이빨, 짧은 앞다리와 튼튼한 뒷다리 등 사냥하기에 좋은 체력 조건을 갖추고 있다. 여기에 앞다리에 있는 네 개의 발가락에는 날카로운 발톱이 달려 있어 그 위력을 과시한다. 이 공룡의 발자국 화석도 발견되었는데, 여러 마리의 발자국인 것으로 보아 무리 지어 사냥했던 것으로 보인다. 몹시 사나웠으며, 자기보다 몸집이 큰 공룡도 공격하여 잡아먹었다. 육식 공룡인 알로사우루스도 같은 시기, 같은 장소에서 살았는데, 둘은 먹이 때문에 싸웠을 것으로 짐작된다. 크기는 6m이고 육식성이다. 주로 북아메리카에서 발견되었으며 쥐라기 후기에 생존하였다.",케라토사우루스의 식성은 무엇인가?,육식성,453
,"하드로사우루스는 하돈필드의 도마뱀이란 뜻으로, 미국 뉴저지 주의 하돈필드에서 처음 발견되어 이런 이름이 붙었다. 뒷다리가 앞다리보다 길며, 평상시에는 네다리로 걸었다 . 튼튼한 근육으로 지탱된 꼬리는 땅에 끌리지 않고 수평으로 들려 있었다. 오리 주둥이 공룡에 속하지만 머리에 특징적인 볏이 없고, 주둥이 위에 볼록 솟은 코뼈가 있다. 입은 넓적하며 입 안에 작은 이빨이 많이 나 있는데, 이 이빨로 나뭇잎을 잘게 씹어 먹었다. 성질은 온순하고 무리를 지어 생활했다. 크기는 9-10m이고 초식성이다. 주로 북아메리카에서 발견되었고 백악기 전기에 생존하였다.",하드로사우루스의 발견지역은?,미국 뉴저지 주의 하돈필드,26
,"하드로사우루스는 하돈필드의 도마뱀이란 뜻으로, 미국 뉴저지 주의 하돈필드에서 처음 발견되어 이런 이름이 붙었다. 뒷다리가 앞다리보다 길며, 평상시에는 네다리로 걸었다 . 튼튼한 근육으로 지탱된 꼬리는 땅에 끌리지 않고 수평으로 들려 있었다. 오리 주둥이 공룡에 속하지만 머리에 특징적인 볏이 없고, 주둥이 위에 볼록 솟은 코뼈가 있다. 입은 넓적하며 입 안에 작은 이빨이 많이 나 있는데, 이 이빨로 나뭇잎을 잘게 씹어 먹었다. 성질은 온순하고 무리를 지어 생활했다. 크기는 9-10m이고 초식성이다. 주로 북아메리카에서 발견되었고 백악기 전기에 생존하였다.",하드로사우루스의 의미는?,하돈필드의 도마뱀,9
,"하드로사우루스는 하돈필드의 도마뱀이란 뜻으로, 미국 뉴저지 주의 하돈필드에서 처음 발견되어 이런 이름이 붙었다. 뒷다리가 앞다리보다 길며, 평상시에는 네다리로 걸었다 . 튼튼한 근육으로 지탱된 꼬리는 땅에 끌리지 않고 수평으로 들려 있었다. 오리 주둥이 공룡에 속하지만 머리에 특징적인 볏이 없고, 주둥이 위에 볼록 솟은 코뼈가 있다. 입은 넓적하며 입 안에 작은 이빨이 많이 나 있는데, 이 이빨로 나뭇잎을 잘게 씹어 먹었다. 성질은 온순하고 무리를 지어 생활했다. 크기는 9-10m이고 초식성이다. 주로 북아메리카에서 발견되었고 백악기 전기에 생존하였다.",하드로사우루스의 생활은?,무리를 지어 생활,249
,"헤레라사우루스는 헤라의 도마뱀이란 뜻으로 가장 오래된 공룡 가운데 하나이다. 헤라는 그리스 신화에 나오는 여신으로 제우스의 아내이다. 이빨과 발톱이 매우 날카로운 것으로 보아 성격이 포악한 육식 공룡이었던 것 같다. 이 이빨과 발톱으로 원시 포유류나 도마뱀, 작은 초식 공룡 등을 잡아먹었다. 뒷다리가 길고 날씬해 사냥을 할 때 무척 빠른 속도로 달릴 수 있었다. 또한 근육이 매우 발달한 긴 꼬리는, 사냥감을 뒤쫓아 힘차게 달릴 때 몸의 균형을 잡아 주었다. 크기는 3.5m정도이고 육식성이다. 남아메리카에서 주로 발견되었으며 트라이아스기에 생존하였다.",헤라의 의미는?,제우스의 아내,64
,"헤레라사우루스는 헤라의 도마뱀이란 뜻으로 가장 오래된 공룡 가운데 하나이다. 헤라는 그리스 신화에 나오는 여신으로 제우스의 아내이다. 이빨과 발톱이 매우 날카로운 것으로 보아 성격이 포악한 육식 공룡이었던 것 같다. 이 이빨과 발톱으로 원시 포유류나 도마뱀, 작은 초식 공룡 등을 잡아먹었다. 뒷다리가 길고 날씬해 사냥을 할 때 무척 빠른 속도로 달릴 수 있었다. 또한 근육이 매우 발달한 긴 꼬리는, 사냥감을 뒤쫓아 힘차게 달릴 때 몸의 균형을 잡아 주었다. 크기는 3.5m정도이고 육식성이다. 남아메리카에서 주로 발견되었으며 트라이아스기에 생존하였다.",헤라사우루스의 뜻은?,헤라의 도마뱀,9
,"헤레라사우루스는 헤라의 도마뱀이란 뜻으로 가장 오래된 공룡 가운데 하나이다. 헤라는 그리스 신화에 나오는 여신으로 제우스의 아내이다. 이빨과 발톱이 매우 날카로운 것으로 보아 성격이 포악한 육식 공룡이었던 것 같다. 이 이빨과 발톱으로 원시 포유류나 도마뱀, 작은 초식 공룡 등을 잡아먹었다. 뒷다리가 길고 날씬해 사냥을 할 때 무척 빠른 속도로 달릴 수 있었다. 또한 근육이 매우 발달한 긴 꼬리는, 사냥감을 뒤쫓아 힘차게 달릴 때 몸의 균형을 잡아 주었다. 크기는 3.5m정도이고 육식성이다. 남아메리카에서 주로 발견되었으며 트라이아스기에 생존하였다.",헤라사우루스의 생존시기는?,트라이아스,296
,"헤테로돈토사우루스는 가장 오래된 초식 공룡 중 하나로 나뭇잎, 풀, 과일, 작은 곤충 등을 먹었다. 이빨의 용도가 각각 다른 도마뱀이라는 뜻을 가진 이 공룡은 입은 작지만, 식물을 뜯어 먹기 편리하도록 이빨이 각각 다르게 나 있다. 먼저 앞쪽의 작고 뾰족한 이빨이 나뭇잎을 잡아 뜯으면 입 안쪽 어금니가 뜯은 나뭇잎을 잘게 씹었다. 한편 큰 송곳니는 수컷에게만 있는데, 암컷을 차지하기 위해 서로 싸울 때나 자신의 영역을 지키기 위해, 혹은 적의 공격을 막기 위해 사용했을 것으로 보인다. 뒷다리가 길고 튼튼해 육식 공룡의 공격을 받으면 이 뒷다리를 이용해 빠른 속도로 도망쳤을 것이다. 크기는 1-1.2m정도이고 초식성이다. 주로 아프리카에서 발견되었으며 쥐라기 전기에 생존하였다.",헤테로돈사우루스의 먹이는?,"나뭇잎, 풀, 과일, 작은 곤충 등",30
,"헤테로돈토사우루스는 가장 오래된 초식 공룡 중 하나로 나뭇잎, 풀, 과일, 작은 곤충 등을 먹었다. 이빨의 용도가 각각 다른 도마뱀이라는 뜻을 가진 이 공룡은 입은 작지만, 식물을 뜯어 먹기 편리하도록 이빨이 각각 다르게 나 있다. 먼저 앞쪽의 작고 뾰족한 이빨이 나뭇잎을 잡아 뜯으면 입 안쪽 어금니가 뜯은 나뭇잎을 잘게 씹었다. 한편 큰 송곳니는 수컷에게만 있는데, 암컷을 차지하기 위해 서로 싸울 때나 자신의 영역을 지키기 위해, 혹은 적의 공격을 막기 위해 사용했을 것으로 보인다. 뒷다리가 길고 튼튼해 육식 공룡의 공격을 받으면 이 뒷다리를 이용해 빠른 속도로 도망쳤을 것이다. 크기는 1-1.2m정도이고 초식성이다. 주로 아프리카에서 발견되었으며 쥐라기 전기에 생존하였다.",헤테로돈사우루스의 의미는?,이빨의 용도가 각각 다른 도마뱀,56
,"헤테로돈토사우루스는 가장 오래된 초식 공룡 중 하나로 나뭇잎, 풀, 과일, 작은 곤충 등을 먹었다. 이빨의 용도가 각각 다른 도마뱀이라는 뜻을 가진 이 공룡은 입은 작지만, 식물을 뜯어 먹기 편리하도록 이빨이 각각 다르게 나 있다. 먼저 앞쪽의 작고 뾰족한 이빨이 나뭇잎을 잡아 뜯으면 입 안쪽 어금니가 뜯은 나뭇잎을 잘게 씹었다. 한편 큰 송곳니는 수컷에게만 있는데, 암컷을 차지하기 위해 서로 싸울 때나 자신의 영역을 지키기 위해, 혹은 적의 공격을 막기 위해 사용했을 것으로 보인다. 뒷다리가 길고 튼튼해 육식 공룡의 공격을 받으면 이 뒷다리를 이용해 빠른 속도로 도망쳤을 것이다. 크기는 1-1.2m정도이고 초식성이다. 주로 아프리카에서 발견되었으며 쥐라기 전기에 생존하였다.",헤테로돈사우루스의 발견지역은?,아프리카,354
,"마소스폰딜루스는 튼튼한 척추라는 뜻을 가진 공룡이다. 무리 지어 살았으며 성질은 온순했다. 네 발로 걸었으며 머리가 작고 목이 길어 높은 나무에 있는 잎사귀도 먹을 수 있었다. 듬성듬성 난 이빨로 나뭇잎이나 풀을 먹었으며 곤충 등도 잡아먹었다. 앞발에는 다섯 개의 발가락과 구부러진 큰 발톱이 있어 먹이를 쉽게 긁어모을 수 있었다. 또한 다리와 꼬리가 길어 육식 공룡의 공격을 당했을 때 재빨리 달아날 수 있었다. 뒷다리가 튼튼해 두 발로 설 수도 있었을 것이다. 이 공룡 화석의 뱃속에서는 소화를 돕기 위해 일부러 삼킨 돌인 위석이 발견되기도 했는데, 턱이 약해 질긴 식물을 잘게 씹을 수 없었기 때문이다.",마소스폰딜루스의 뜻은?,튼튼한 척추,9
,"마소스폰딜루스는 튼튼한 척추라는 뜻을 가진 공룡이다. 무리 지어 살았으며 성질은 온순했다. 네 발로 걸었으며 머리가 작고 목이 길어 높은 나무에 있는 잎사귀도 먹을 수 있었다. 듬성듬성 난 이빨로 나뭇잎이나 풀을 먹었으며 곤충 등도 잡아먹었다. 앞발에는 다섯 개의 발가락과 구부러진 큰 발톱이 있어 먹이를 쉽게 긁어모을 수 있었다. 또한 다리와 꼬리가 길어 육식 공룡의 공격을 당했을 때 재빨리 달아날 수 있었다. 뒷다리가 튼튼해 두 발로 설 수도 있었을 것이다. 이 공룡 화석의 뱃속에서는 소화를 돕기 위해 일부러 삼킨 돌인 위석이 발견되기도 했는데, 턱이 약해 질긴 식물을 잘게 씹을 수 없었기 때문이다.",마소스폰딜루스의 성질은?,온순,45
,"마소스폰딜루스는 튼튼한 척추라는 뜻을 가진 공룡이다. 무리 지어 살았으며 성질은 온순했다. 네 발로 걸었으며 머리가 작고 목이 길어 높은 나무에 있는 잎사귀도 먹을 수 있었다. 듬성듬성 난 이빨로 나뭇잎이나 풀을 먹었으며 곤충 등도 잡아먹었다. 앞발에는 다섯 개의 발가락과 구부러진 큰 발톱이 있어 먹이를 쉽게 긁어모을 수 있었다. 또한 다리와 꼬리가 길어 육식 공룡의 공격을 당했을 때 재빨리 달아날 수 있었다. 뒷다리가 튼튼해 두 발로 설 수도 있었을 것이다. 이 공룡 화석의 뱃속에서는 소화를 돕기 위해 일부러 삼킨 돌인 위석이 발견되기도 했는데, 턱이 약해 질긴 식물을 잘게 씹을 수 없었기 때문이다.",마소스폰딜루스의 먹이는?,나뭇잎이나 풀,110
,"마이아사우라는 착한 어미 도마뱀이라는 뜻으로, 1978년 미국의 공룡학자 호너가 공룡이 새끼를 돌보았다는 사실을 처음 확인하고 이런 이름을 붙였다. 호너가 발견한 것은 이 공룡의 둥지였는데, 그 둥지 한가운데 알이 동그랗게 놓여 있었다. 새 둥지와 비슷한 이 둥지의 발견으로 공룡이 파충류보다 새에 더 가깝다는 주장이 나왔다. 또한 이 공룡이 발견된 화석 주위에 알에서 깨어난 새끼들이 많았는데, 이것으로 보아 무리를 지어 알을 낳고 공동으로 키웠던 것 같다. 이로써 공룡이 대부분의 파충류처럼 새끼를 낳기만 하고 돌보지 않았다는 생각을 수정해 ‘공룡이 새끼를 길렀다’는 설을 다시 세우게 되었다. 성격은 온순했고 네 발로 걸었으며, 꼬리는 길고 탄탄하여 몸의 균형을 잡아 주었다. 오리 주둥이 공룡이므로 이빨이 잘 발달해 다양한 식물을 먹었다. 지금까지 이 공룡의 화석은 아주 많이 발견되었는데, 무리를 지어 생활했기 때문이다.",마이아사우라의 뜻은?,착한 어미 도마뱀,8
